lat,lon,date,species,fishing_hours
-43.5,-76.0,2020-03-01,Sardina Común,1.3
-43.5,-75.5,2020-11-01,Jurel,170.0
-43.5,-73.5,2024-05-01,Sardina Española,1.8
-43.5,-73.5,2023-04-01,Sardina Española,0.5
-43.5,-73.0,2020-05-01,Sardina Común,1.9
-43.5,-74.0,2023-04-01,Anchoveta,2.5
-43.5,-74.5,2020-05-01,Sardina Española,1.0
-43.5,-74.5,2020-01-01,Jurel,2.3
-43.5,-75.5,2019-11-01,Sardina Común,197.7
-43.5,-73.5,2019-09-01,Jurel,1.0
-43.5,-75.5,2019-06-01,Anchoveta,12.3
-43.5,-73.5,2021-06-01,Anchoveta,1.5
-43.5,-73.0,2020-07-01,Anchoveta,32.0
-43.5,-74.0,2019-05-01,Sardina Española,15.6
-43.5,-73.5,2023-01-01,Sardina Española,0.3
-43.5,-75.0,2022-04-01,Anchoveta,12.0
-43.5,-74.0,2024-10-01,Sardina Común,4.3
-43.5,-75.0,2023-10-01,Sardina Española,95.0
-43.5,-74.0,2021-06-01,Sardina Española,1.2
-43.5,-73.0,2022-07-01,Jurel,5.5
-43.5,-74.5,2022-11-01,Sardina Común,0.8
-43.5,-74.0,2024-02-01,Anchoveta,11.4
-43.5,-74.0,2024-01-01,Sardina Española,0.3
-43.5,-75.5,2020-02-01,Sardina Común,193.3
-43.5,-74.0,2021-01-01,Jurel,1.0
-43.5,-75.5,2020-11-01,Sardina Española,261.8
-43.5,-74.0,2023-03-01,Anchoveta,5.5
-43.5,-73.5,2019-10-01,Anchoveta,1.8
-43.5,-75.5,2020-12-01,Sardina Común,2.0
-43.5,-75.0,2024-10-01,Sardina Española,116.0
-43.5,-74.0,2024-11-01,Jurel,7.3
-43.5,-75.5,2019-04-01,Anchoveta,101.9
-43.5,-75.0,2019-02-01,Sardina Común,0.5
-43.5,-73.5,2024-05-01,Anchoveta,2.3
-43.5,-74.0,2024-02-01,Sardina Común,11.4
-43.5,-75.0,2020-04-01,Sardina Común,13.3
-43.5,-75.0,2023-06-01,Jurel,65.5
-43.5,-75.5,2019-02-01,Sardina Española,121.0
-43.5,-75.0,2022-07-01,Sardina Española,9.5
-43.5,-73.5,2023-02-01,Sardina Española,0.8
-43.5,-75.0,2024-10-01,Anchoveta,99.5
-43.5,-75.5,2024-09-01,Anchoveta,185.2
-43.5,-74.0,2021-10-01,Jurel,4.3
-43.5,-74.5,2020-02-01,Jurel,13.8
-43.5,-74.5,2022-11-01,Jurel,0.8
-43.5,-73.0,2020-05-01,Jurel,1.9
-43.5,-73.0,2020-12-01,Jurel,1.3
-43.5,-73.5,2019-03-01,Sardina Común,0.1
-43.5,-73.0,2023-03-01,Jurel,4.4
-43.5,-74.0,2024-04-01,Sardina Española,19.3
-43.5,-75.0,2019-08-01,Sardina Común,84.2
-43.5,-75.0,2024-10-01,Jurel,99.5
-43.5,-73.5,2021-04-01,Jurel,1.6
-43.5,-73.5,2024-02-01,Sardina Española,2.0
-43.5,-74.0,2022-10-01,Sardina Española,1.8
-43.5,-75.5,2023-02-01,Jurel,322.8
-43.5,-73.5,2020-11-01,Jurel,2.7
-43.5,-75.5,2024-03-01,Sardina Española,126.3
-43.5,-75.0,2022-11-01,Anchoveta,114.8
-43.5,-73.0,2019-10-01,Sardina Común,2.0
-43.5,-75.0,2019-10-01,Anchoveta,176.9
-43.5,-75.0,2019-03-01,Sardina Común,36.3
-43.5,-73.0,2022-11-01,Sardina Común,1.2
-43.5,-74.0,2020-01-01,Anchoveta,0.7
-43.5,-75.0,2022-05-01,Anchoveta,53.0
-43.5,-75.5,2022-09-01,Sardina Española,214.8
-43.5,-75.5,2024-12-01,Anchoveta,185.7
-43.5,-74.0,2024-06-01,Sardina Española,1.5
-43.5,-73.0,2021-10-01,Jurel,2.8
-43.5,-73.0,2019-03-01,Jurel,2.8
-43.5,-75.5,2022-08-01,Sardina Común,587.0
-43.5,-73.0,2022-04-01,Jurel,0.8
-43.5,-75.0,2022-10-01,Sardina Española,49.8
-43.5,-75.5,2022-04-01,Jurel,64.5
-43.5,-73.0,2024-11-01,Sardina Común,3.3
-43.5,-75.5,2019-03-01,Sardina Común,283.5
-43.5,-74.0,2019-08-01,Sardina Española,25.1
-43.5,-75.0,2022-08-01,Sardina Española,114.0
-43.5,-75.5,2019-02-01,Jurel,119.8
-43.5,-74.0,2023-06-01,Sardina Española,2.5
-43.5,-75.5,2023-03-01,Jurel,2.5
-43.5,-74.0,2021-04-01,Anchoveta,13.3
-43.5,-73.5,2024-02-01,Jurel,0.8
-43.5,-75.5,2020-12-01,Sardina Española,46.0
-43.5,-74.0,2020-07-01,Anchoveta,2.0
-43.5,-75.0,2019-05-01,Sardina Común,229.3
-43.5,-75.5,2019-03-01,Anchoveta,283.5
-43.5,-75.0,2023-11-01,Sardina Española,22.3
-43.5,-75.0,2019-07-01,Sardina Común,140.4
-43.5,-73.5,2023-01-01,Anchoveta,0.3
-43.5,-75.0,2022-11-01,Sardina Común,114.8
-43.5,-75.5,2019-05-01,Sardina Común,238.0
-43.5,-74.0,2019-05-01,Sardina Común,2.7
-43.5,-73.0,2024-03-01,Sardina Común,9.8
-43.5,-74.0,2019-10-01,Sardina Común,2.3
-43.5,-75.0,2019-08-01,Jurel,51.5
-43.5,-74.0,2019-09-01,Sardina Común,2.0
-43.5,-73.0,2019-05-01,Sardina Española,10.8
-43.5,-73.0,2021-05-01,Sardina Común,21.6
-43.5,-73.0,2019-03-01,Anchoveta,2.8
-43.5,-75.5,2021-11-01,Sardina Española,8.0
-43.5,-75.0,2019-04-01,Sardina Española,104.1
-43.5,-74.0,2019-12-01,Anchoveta,7.0
-43.5,-74.0,2019-06-01,Anchoveta,0.1
-43.5,-73.5,2024-02-01,Sardina Común,1.8
-43.5,-75.0,2020-03-01,Sardina Común,18.5
-43.5,-74.0,2019-06-01,Sardina Común,0.1
-43.5,-75.0,2024-10-01,Sardina Común,99.5
-43.5,-74.0,2019-04-01,Sardina Común,27.2
-43.5,-74.5,2020-04-01,Sardina Común,6.5
-43.5,-75.5,2022-09-01,Sardina Común,361.3
-43.5,-74.0,2024-05-01,Sardina Española,1.3
-43.5,-75.5,2023-04-01,Sardina Española,83.3
-43.5,-73.0,2019-10-01,Sardina Española,2.0
-43.5,-73.0,2020-12-01,Anchoveta,2.5
-43.5,-75.0,2022-05-01,Sardina Española,53.0
-43.5,-75.0,2020-04-01,Anchoveta,13.3
-43.5,-75.5,2020-04-01,Sardina Común,172.5
-43.5,-74.0,2019-10-01,Jurel,2.3
-43.5,-74.0,2019-08-01,Anchoveta,19.0
-43.5,-73.5,2021-04-01,Sardina Española,1.1
-43.5,-73.5,2019-08-01,Jurel,0.3
-43.5,-74.5,2020-03-01,Anchoveta,7.7
-43.5,-75.5,2022-04-01,Sardina Común,64.5
-43.5,-75.0,2022-12-01,Sardina Común,0.3
-43.5,-73.0,2021-05-01,Sardina Española,4.3
-43.5,-75.0,2023-11-01,Anchoveta,22.3
-43.5,-75.0,2022-09-01,Jurel,13.0
-43.5,-73.0,2021-01-01,Sardina Española,7.5
-43.5,-75.0,2019-02-01,Jurel,0.5
-43.5,-73.5,2023-02-01,Anchoveta,2.6
-43.5,-75.0,2020-11-01,Anchoveta,0.3
-43.5,-75.0,2019-03-01,Sardina Española,36.3
-43.5,-73.5,2019-12-01,Anchoveta,9.3
-43.5,-75.0,2022-07-01,Sardina Común,9.5
-43.5,-75.0,2023-04-01,Anchoveta,29.3
-43.5,-74.0,2021-01-01,Sardina Común,1.4
-43.5,-73.5,2024-07-01,Sardina Española,0.8
-43.5,-75.0,2020-05-01,Sardina Española,59.2
-43.5,-74.5,2019-08-01,Jurel,4.8
-43.5,-75.0,2022-07-01,Jurel,9.5
-43.5,-73.5,2019-12-01,Sardina Española,5.5
-43.5,-73.5,2021-09-01,Sardina Común,2.3
-43.5,-73.5,2022-07-01,Anchoveta,2.0
-43.5,-75.0,2021-09-01,Anchoveta,13.5
-43.5,-73.0,2023-03-01,Anchoveta,4.4
-43.5,-73.0,2020-07-01,Jurel,32.0
-43.5,-74.0,2021-07-01,Jurel,0.3
-43.5,-74.0,2021-10-01,Anchoveta,4.3
-43.5,-75.0,2019-10-01,Jurel,176.9
-43.5,-74.0,2024-03-01,Anchoveta,5.3
-43.5,-73.0,2020-11-01,Jurel,0.8
-43.5,-75.0,2020-10-01,Sardina Española,50.3
-43.5,-75.5,2022-02-01,Anchoveta,116.5
-43.5,-76.0,2019-10-01,Sardina Española,5.5
-43.5,-75.0,2022-06-01,Sardina Española,49.0
-43.5,-73.5,2020-11-01,Anchoveta,2.7
-43.5,-75.0,2023-02-01,Sardina Común,2.0
-43.5,-74.0,2020-11-01,Jurel,16.2
-43.5,-75.5,2020-11-01,Anchoveta,170.0
-43.5,-75.0,2024-02-01,Sardina Común,14.5
-43.5,-75.5,2024-01-01,Anchoveta,0.5
-43.5,-73.5,2021-05-01,Sardina Común,0.9
-43.5,-74.0,2019-07-01,Jurel,1.2
-43.5,-75.0,2019-06-01,Sardina Común,161.2
-43.5,-74.5,2019-07-01,Sardina Común,8.9
-43.5,-74.5,2019-04-01,Jurel,17.4
-43.5,-73.0,2020-11-01,Anchoveta,1.3
-43.5,-73.0,2022-07-01,Anchoveta,5.5
-43.5,-73.0,2024-05-01,Sardina Española,12.0
-43.5,-73.0,2019-03-01,Sardina Común,2.8
-43.5,-75.0,2019-02-01,Anchoveta,0.5
-43.5,-75.5,2019-12-01,Anchoveta,177.0
-43.5,-73.5,2021-04-01,Anchoveta,1.6
-43.5,-73.5,2021-07-01,Sardina Común,2.1
-43.5,-75.0,2022-05-01,Sardina Común,53.0
-43.5,-74.0,2019-10-01,Sardina Española,2.0
-43.5,-75.0,2022-09-01,Sardina Española,13.0
-43.5,-75.0,2019-07-01,Anchoveta,140.4
-43.5,-75.5,2023-03-01,Anchoveta,2.5
-43.5,-73.0,2019-11-01,Anchoveta,1.3
-43.5,-73.5,2019-09-01,Sardina Común,1.0
-43.5,-75.5,2019-10-01,Sardina Común,303.5
-43.5,-74.0,2022-05-01,Anchoveta,0.3
-43.5,-74.0,2024-01-01,Anchoveta,1.5
-43.5,-74.5,2020-10-01,Sardina Española,1.7
-43.5,-73.0,2022-05-01,Jurel,0.1
-43.5,-75.0,2023-04-01,Sardina Española,30.0
-43.5,-74.0,2024-03-01,Sardina Común,5.3
-43.5,-73.5,2024-05-01,Sardina Común,2.3
-43.5,-74.5,2019-09-01,Jurel,7.1
-43.5,-75.5,2019-11-01,Sardina Española,309.2
-43.5,-74.0,2021-04-01,Sardina Española,15.4
-43.5,-73.5,2019-10-01,Jurel,1.8
-43.5,-74.0,2019-10-01,Anchoveta,2.3
-43.5,-74.0,2022-10-01,Sardina Común,2.7
-43.5,-75.5,2019-05-01,Sardina Española,238.0
-43.5,-75.5,2024-12-01,Sardina Común,185.7
-43.5,-73.5,2024-12-01,Sardina Común,15.0
-43.5,-74.0,2021-05-01,Anchoveta,23.3
-43.5,-73.5,2019-06-01,Sardina Española,2.0
-43.5,-75.0,2023-10-01,Sardina Común,95.0
-43.5,-74.0,2024-05-01,Jurel,1.3
-43.5,-73.5,2019-03-01,Jurel,0.1
-43.5,-74.0,2020-11-01,Sardina Española,15.7
-43.5,-73.0,2020-08-01,Sardina Común,11.3
-43.5,-73.5,2020-10-01,Sardina Española,38.8
-43.5,-73.5,2021-09-01,Jurel,2.3
-43.5,-73.5,2022-09-01,Jurel,2.5
-43.5,-75.5,2019-12-01,Sardina Común,177.0
-43.5,-74.5,2019-05-01,Anchoveta,5.7
-43.5,-74.5,2020-01-01,Sardina Española,2.3
-43.5,-74.5,2019-03-01,Anchoveta,0.3
-43.5,-73.0,2021-02-01,Sardina Común,5.5
-43.5,-74.0,2024-11-01,Sardina Común,7.3
-43.5,-74.0,2019-11-01,Anchoveta,1.8
-43.5,-73.0,2021-09-01,Jurel,0.5
-43.5,-73.0,2022-04-01,Sardina Común,0.8
-43.5,-73.5,2023-04-01,Sardina Común,2.1
-43.5,-74.5,2020-04-01,Sardina Española,6.5
-43.5,-75.0,2022-09-01,Sardina Común,13.0
-43.5,-74.0,2021-01-01,Sardina Española,1.0
-43.5,-75.0,2023-10-01,Jurel,95.0
-43.5,-74.0,2022-11-01,Sardina Española,0.3
-43.5,-74.0,2019-11-01,Sardina Común,1.8
-43.5,-75.0,2019-07-01,Sardina Española,108.3
-43.5,-75.5,2022-12-01,Sardina Española,4.3
-43.5,-75.0,2024-12-01,Sardina Española,93.3
-43.5,-74.5,2019-04-01,Sardina Común,17.4
-43.5,-75.5,2020-03-01,Sardina Común,202.5
-43.5,-74.5,2020-01-01,Anchoveta,2.3
-43.5,-73.0,2024-05-01,Sardina Común,12.0
-43.5,-74.5,2019-04-01,Anchoveta,17.4
-43.5,-74.0,2024-04-01,Anchoveta,15.8
-43.5,-74.5,2019-08-01,Anchoveta,4.9
-43.5,-74.5,2019-04-01,Sardina Española,17.4
-43.5,-73.0,2024-03-01,Sardina Española,9.8
-43.5,-73.0,2024-05-01,Jurel,12.0
-43.5,-74.0,2020-02-01,Jurel,16.4
-43.5,-74.0,2022-04-01,Sardina Común,2.8
-43.5,-73.5,2024-04-01,Anchoveta,0.3
-43.5,-75.5,2024-09-01,Jurel,183.7
-43.5,-73.0,2021-04-01,Anchoveta,7.0
-43.5,-75.5,2019-04-01,Sardina Española,101.2
-43.5,-75.5,2019-03-01,Jurel,260.0
-43.5,-75.0,2024-12-01,Anchoveta,18.0
-43.5,-75.0,2024-11-01,Jurel,53.8
-43.5,-74.0,2021-03-01,Jurel,11.8
-43.5,-74.0,2021-08-01,Jurel,3.0
-43.5,-75.0,2023-09-01,Sardina Común,11.5
-43.5,-73.5,2024-03-01,Sardina Común,5.5
-43.5,-74.0,2023-02-01,Sardina Española,8.3
-43.5,-74.0,2021-01-01,Anchoveta,1.4
-43.5,-74.0,2022-10-01,Anchoveta,2.7
-43.5,-74.5,2019-05-01,Sardina Común,5.7
-43.5,-73.0,2020-06-01,Anchoveta,0.8
-43.5,-75.5,2021-03-01,Sardina Española,178.5
-43.5,-75.5,2019-04-01,Sardina Común,101.9
-43.5,-74.0,2022-09-01,Sardina Española,2.3
-43.5,-73.5,2020-02-01,Sardina Española,0.5
-43.5,-75.0,2023-10-01,Anchoveta,95.0
-43.5,-73.0,2019-10-01,Jurel,2.0
-43.5,-74.5,2020-04-01,Jurel,6.5
-43.5,-74.0,2023-01-01,Sardina Española,1.8
-43.5,-75.5,2022-02-01,Sardina Española,119.8
-43.5,-75.5,2019-03-01,Sardina Española,260.0
-43.5,-73.0,2021-04-01,Sardina Española,4.5
-43.5,-75.0,2019-04-01,Jurel,104.9
-43.5,-74.0,2024-03-01,Jurel,2.3
-43.5,-74.0,2024-10-01,Sardina Española,4.3
-43.5,-75.0,2019-03-01,Jurel,36.3
-43.5,-73.0,2021-09-01,Sardina Común,0.5
-43.5,-73.0,2020-11-01,Sardina Española,1.5
-43.5,-73.5,2024-05-01,Jurel,2.3
-43.5,-74.0,2021-10-01,Sardina Común,4.3
-43.5,-74.5,2020-02-01,Sardina Común,13.8
-43.5,-74.0,2020-12-01,Jurel,0.5
-43.5,-75.5,2020-04-01,Sardina Española,142.0
-43.5,-73.0,2024-05-01,Anchoveta,12.0
-43.5,-73.5,2020-12-01,Sardina Española,1.2
-43.5,-73.0,2020-04-01,Anchoveta,0.9
-43.5,-74.5,2019-03-01,Sardina Española,1.8
-43.5,-74.0,2019-12-01,Sardina Española,4.4
-43.5,-74.5,2019-09-01,Sardina Común,7.1
-43.5,-75.0,2023-04-01,Sardina Común,29.3
-43.5,-74.0,2021-10-01,Sardina Española,2.0
-43.5,-73.0,2021-02-01,Sardina Española,8.3
-43.5,-74.0,2022-03-01,Sardina Española,0.4
-43.5,-74.0,2020-06-01,Sardina Común,10.3
-43.5,-73.0,2019-06-01,Sardina Española,19.0
-43.5,-74.0,2024-04-01,Sardina Común,15.8
-43.5,-73.0,2020-06-01,Sardina Común,0.8
-43.5,-74.5,2022-11-01,Anchoveta,0.8
-43.5,-74.0,2020-01-01,Sardina Española,0.7
-43.5,-74.0,2021-05-01,Sardina Española,25.5
-43.5,-73.5,2021-12-01,Sardina Española,1.9
-43.5,-73.0,2024-10-01,Anchoveta,9.3
-43.5,-75.5,2024-02-01,Sardina Española,38.5
-43.5,-74.5,2020-03-01,Sardina Española,7.7
-43.5,-73.5,2023-02-01,Sardina Común,2.6
-43.5,-73.5,2021-09-01,Anchoveta,2.3
-43.5,-74.0,2024-01-01,Sardina Común,1.5
-43.5,-75.5,2020-02-01,Jurel,193.3
-43.5,-75.0,2023-11-01,Jurel,22.3
-43.5,-75.5,2019-10-01,Sardina Española,583.3
-43.5,-73.0,2024-10-01,Sardina Común,9.3
-43.5,-73.0,2019-05-01,Jurel,2.0
-43.5,-75.5,2022-09-01,Jurel,361.3
-43.5,-75.5,2023-02-01,Anchoveta,322.8
-43.5,-75.5,2019-11-01,Jurel,197.7
-43.5,-73.0,2024-11-01,Anchoveta,3.3
-43.5,-74.0,2023-11-01,Anchoveta,0.8
-43.5,-74.0,2024-03-01,Sardina Española,2.3
-43.5,-75.0,2022-06-01,Jurel,49.0
-43.5,-74.0,2020-06-01,Jurel,10.3
-43.5,-73.0,2021-04-01,Sardina Común,7.0
-43.5,-73.5,2023-01-01,Sardina Común,0.3
-43.5,-74.0,2020-10-01,Anchoveta,1.0
-43.5,-73.5,2019-08-01,Sardina Española,4.5
-43.5,-73.5,2020-04-01,Jurel,3.4
-43.5,-74.0,2024-10-01,Anchoveta,4.3
-43.5,-75.5,2022-03-01,Sardina Española,12.5
-43.5,-74.5,2019-10-01,Jurel,0.7
-43.5,-74.0,2022-01-01,Sardina Común,2.7
-43.5,-74.5,2019-08-01,Sardina Común,4.9
-43.5,-73.5,2022-01-01,Anchoveta,0.7
-43.5,-74.5,2020-03-01,Jurel,7.7
-43.5,-74.0,2022-03-01,Jurel,0.4
-43.5,-74.0,2022-06-01,Anchoveta,0.1
-43.5,-73.5,2024-03-01,Anchoveta,5.5
-43.5,-73.5,2023-01-01,Jurel,0.3
-43.5,-75.5,2021-12-01,Sardina Española,26.3
-43.5,-73.0,2019-04-01,Jurel,23.8
-43.5,-73.5,2019-12-01,Jurel,9.3
-43.5,-74.5,2020-04-01,Anchoveta,6.5
-43.5,-74.0,2021-04-01,Jurel,13.3
-43.5,-75.0,2019-06-01,Sardina Española,54.4
-43.5,-75.0,2022-04-01,Sardina Común,12.0
-43.5,-73.5,2021-10-01,Jurel,2.0
-43.5,-74.0,2022-12-01,Sardina Común,0.3
-43.5,-73.5,2021-06-01,Sardina Española,1.5
-43.5,-75.5,2023-02-01,Sardina Española,191.5
-43.5,-73.5,2024-04-01,Jurel,0.3
-43.5,-75.0,2022-02-01,Anchoveta,2.3
-43.5,-75.0,2019-12-01,Anchoveta,39.1
-43.5,-73.5,2019-06-01,Jurel,2.0
-43.5,-74.0,2024-12-01,Jurel,1.6
-43.5,-76.0,2020-03-01,Jurel,1.3
-43.5,-75.0,2024-11-01,Sardina Común,53.8
-43.5,-75.5,2024-12-01,Jurel,185.7
-43.5,-73.0,2022-05-01,Anchoveta,0.1
-43.5,-73.0,2020-04-01,Sardina Española,0.9
-43.5,-73.0,2024-03-01,Jurel,9.8
-43.5,-75.5,2021-02-01,Sardina Española,96.3
-43.5,-74.0,2022-01-01,Sardina Española,2.0
-43.5,-74.0,2019-07-01,Anchoveta,2.8
-43.5,-75.5,2021-09-01,Sardina Común,110.8
-43.5,-73.5,2020-04-01,Sardina Española,3.4
-43.5,-73.0,2020-06-01,Jurel,0.8
-43.5,-74.0,2021-03-01,Sardina Española,11.8
-43.5,-74.5,2019-08-01,Sardina Española,4.8
-43.5,-74.0,2024-11-01,Sardina Española,7.5
-43.5,-73.5,2020-04-01,Sardina Común,3.4
-43.5,-75.0,2021-12-01,Sardina Española,0.8
-43.5,-75.0,2020-06-01,Sardina Española,52.0
-43.5,-75.0,2024-02-01,Anchoveta,14.5
-43.5,-73.5,2019-09-01,Sardina Española,39.5
-43.5,-75.5,2019-06-01,Sardina Común,12.3
-43.5,-75.0,2019-09-01,Jurel,28.9
-43.5,-74.0,2019-03-01,Sardina Común,6.9
-43.5,-75.5,2022-08-01,Sardina Española,118.0
-43.5,-74.0,2022-10-01,Jurel,1.8
-43.5,-73.5,2019-11-01,Sardina Española,0.3
-43.5,-75.0,2021-09-01,Jurel,13.5
-43.5,-73.5,2022-11-01,Anchoveta,0.5
-43.5,-74.0,2022-09-01,Anchoveta,2.8
-43.5,-75.5,2022-02-01,Sardina Común,116.5
-43.5,-75.0,2023-06-01,Sardina Común,65.5
-43.5,-74.5,2019-03-01,Jurel,0.3
-43.5,-73.5,2024-02-01,Anchoveta,1.8
-43.5,-75.5,2019-12-01,Sardina Española,96.8
-43.5,-73.5,2024-04-01,Sardina Española,0.3
-43.5,-75.0,2022-08-01,Sardina Común,124.3
-43.5,-73.5,2021-12-01,Jurel,1.2
-43.5,-73.5,2020-07-01,Anchoveta,5.5
-43.5,-75.0,2019-05-01,Anchoveta,229.3
-43.5,-74.0,2021-08-01,Sardina Española,2.2
-43.5,-74.0,2023-03-01,Sardina Común,5.5
-43.5,-74.0,2022-06-01,Sardina Común,0.1
-43.5,-76.0,2020-11-01,Anchoveta,17.5
-43.5,-73.5,2021-05-01,Anchoveta,0.9
-43.5,-75.5,2024-10-01,Sardina Común,328.9
-43.5,-75.0,2023-06-01,Sardina Española,65.5
-43.5,-74.5,2019-10-01,Anchoveta,0.7
-43.5,-75.5,2024-02-01,Sardina Común,274.5
-43.5,-74.0,2023-02-01,Sardina Común,5.3
-43.5,-73.0,2022-07-01,Sardina Común,5.5
-43.5,-73.5,2019-04-01,Anchoveta,1.0
-43.5,-75.5,2019-10-01,Jurel,303.5
-43.5,-74.0,2022-12-01,Anchoveta,0.3
-43.5,-73.0,2021-02-01,Jurel,2.8
-43.5,-75.0,2024-11-01,Sardina Española,88.0
-43.5,-73.5,2019-11-01,Jurel,0.3
-43.5,-75.5,2022-08-01,Jurel,587.0
-43.5,-73.5,2022-07-01,Jurel,0.3
-43.5,-74.0,2023-04-01,Sardina Española,0.5
-43.5,-75.0,2022-11-01,Sardina Española,114.8
-43.5,-73.0,2024-11-01,Jurel,3.3
-43.5,-74.0,2024-02-01,Jurel,6.4
-43.5,-74.0,2019-07-01,Sardina Común,2.8
-43.5,-75.0,2019-05-01,Sardina Española,219.4
-43.5,-73.5,2024-12-01,Anchoveta,15.0
-43.5,-73.5,2023-03-01,Jurel,1.5
-43.5,-75.0,2022-02-01,Sardina Común,2.3
-43.5,-75.0,2023-09-01,Jurel,11.5
-43.5,-74.0,2020-02-01,Anchoveta,16.4
-43.5,-75.5,2020-03-01,Sardina Española,248.5
-43.5,-75.0,2023-06-01,Anchoveta,65.5
-43.5,-73.0,2020-05-01,Sardina Española,0.4
-43.5,-73.0,2021-04-01,Jurel,7.0
-43.5,-75.5,2024-01-01,Jurel,0.5
-43.5,-73.5,2021-04-01,Sardina Común,1.6
-43.5,-73.5,2021-07-01,Jurel,1.8
-43.5,-75.0,2022-09-01,Anchoveta,13.0
-43.5,-74.0,2020-12-01,Anchoveta,0.5
-43.5,-75.5,2022-02-01,Jurel,116.5
-43.5,-75.0,2019-09-01,Anchoveta,203.1
-43.5,-75.5,2024-10-01,Sardina Española,28.3
-43.5,-74.0,2019-09-01,Jurel,2.0
-43.5,-75.0,2019-09-01,Sardina Común,203.1
-43.5,-75.5,2019-05-01,Anchoveta,238.0
-43.5,-74.0,2021-05-01,Jurel,21.0
-43.5,-75.0,2020-03-01,Anchoveta,18.5
-43.5,-74.0,2021-06-01,Jurel,1.2
-43.5,-74.0,2023-06-01,Anchoveta,2.5
-43.5,-73.5,2019-12-01,Sardina Común,9.3
-43.5,-74.0,2019-11-01,Jurel,1.8
-43.5,-75.0,2024-09-01,Anchoveta,0.3
-43.5,-73.0,2020-12-01,Sardina Común,2.5
-43.5,-74.0,2021-09-01,Sardina Española,6.3
-43.5,-74.0,2021-08-01,Sardina Común,3.0
-43.5,-75.5,2024-02-01,Jurel,274.5
-43.5,-75.0,2024-09-01,Sardina Común,0.3
-43.5,-74.0,2020-04-01,Anchoveta,0.8
-43.5,-73.5,2019-03-01,Anchoveta,0.1
-43.5,-76.0,2020-11-01,Jurel,17.5
-43.5,-73.0,2022-05-01,Sardina Común,0.1
-43.5,-74.0,2023-06-01,Jurel,2.5
-43.5,-73.5,2024-03-01,Jurel,5.5
-43.5,-74.0,2020-02-01,Sardina Común,16.4
-43.5,-75.0,2019-09-01,Sardina Española,28.9
-43.5,-74.0,2021-08-01,Anchoveta,3.0
-43.5,-75.5,2019-05-01,Jurel,238.0
-43.5,-74.5,2019-05-01,Sardina Española,0.7
-43.5,-75.0,2019-11-01,Anchoveta,148.5
-43.5,-74.0,2022-03-01,Anchoveta,0.4
-43.5,-75.5,2024-04-01,Sardina Española,39.0
-43.5,-74.0,2019-04-01,Jurel,27.2
-43.5,-73.0,2021-10-01,Sardina Española,2.8
-43.5,-75.0,2019-06-01,Anchoveta,161.2
-43.5,-74.0,2020-07-01,Sardina Común,2.0
-43.5,-74.5,2019-05-01,Jurel,0.7
-43.5,-75.5,2019-02-01,Sardina Común,119.8
-43.5,-73.0,2020-08-01,Anchoveta,11.3
-43.5,-75.0,2023-02-01,Jurel,2.0
-43.5,-74.0,2019-12-01,Jurel,7.0
-43.5,-74.0,2022-12-01,Sardina Española,0.3
-43.5,-75.0,2019-08-01,Sardina Española,51.5
-43.5,-75.0,2023-02-01,Sardina Española,1.8
-43.5,-73.5,2019-04-01,Jurel,1.0
-43.5,-75.5,2022-04-01,Sardina Española,100.8
-43.5,-75.5,2022-04-01,Anchoveta,64.5
-43.5,-75.0,2023-09-01,Anchoveta,11.5
-43.5,-74.0,2022-01-01,Jurel,2.0
-43.5,-74.5,2022-11-01,Sardina Española,0.8
-43.5,-74.0,2021-12-01,Sardina Española,8.2
-43.5,-74.0,2019-09-01,Sardina Española,1.0
-43.5,-73.5,2022-11-01,Jurel,0.5
-43.5,-75.0,2022-12-01,Anchoveta,0.3
-43.5,-74.0,2019-07-01,Sardina Española,1.7
-43.5,-73.0,2021-09-01,Anchoveta,0.5
-43.5,-73.0,2021-01-01,Jurel,2.5
-43.5,-74.5,2020-03-01,Sardina Común,7.7
-43.5,-73.5,2019-07-01,Sardina Española,0.8
-43.5,-75.0,2024-08-01,Anchoveta,48.0
-43.5,-75.5,2023-03-01,Sardina Común,2.5
-43.5,-74.0,2019-03-01,Anchoveta,6.9
-43.5,-74.0,2024-01-01,Jurel,0.3
-43.5,-75.0,2019-10-01,Sardina Española,176.9
-43.5,-75.5,2022-08-01,Anchoveta,587.0
-43.5,-74.0,2022-12-01,Jurel,0.3
-43.5,-75.0,2021-12-01,Anchoveta,0.3
-43.5,-74.0,2024-04-01,Jurel,15.8
-43.5,-74.0,2021-03-01,Anchoveta,11.8
-43.5,-75.0,2021-03-01,Sardina Española,3.0
-43.5,-74.0,2022-11-01,Anchoveta,0.3
-43.5,-73.5,2021-05-01,Sardina Española,1.3
-43.5,-74.0,2019-11-01,Sardina Española,1.8
-43.5,-74.0,2021-07-01,Anchoveta,0.3
-43.5,-73.5,2019-06-01,Sardina Común,2.0
-43.5,-73.0,2024-10-01,Jurel,9.3
-43.5,-75.0,2024-11-01,Anchoveta,53.8
-43.5,-75.0,2021-12-01,Sardina Común,0.3
-43.5,-74.0,2022-05-01,Sardina Común,0.3
-43.5,-73.5,2022-09-01,Anchoveta,2.5
-43.5,-74.5,2019-09-01,Anchoveta,7.1
-43.5,-75.5,2023-02-01,Sardina Común,322.8
-43.5,-74.0,2021-07-01,Sardina Común,0.3
